gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,20.978799444617866,-74.50872703049501,0.49025997058829496,0.2,0.0,-1.6,warmup,1.5388579368591309
1,-53.099665756112586,-72.91408985614059,0.48199384906683557,0.20400000000000001,0.0025,-1.6,warmup,0.2163400650024414
2,-46.31662978130813,-72.73234398689904,0.4746372870039428,0.20800000000000002,0.005,-1.6,warmup,0.21165800094604492
3,-49.66057790978133,-70.07686784621399,0.4679740030231913,0.21200000000000002,0.0075,-1.6,warmup,0.2604219913482666
4,-33.290588855990286,-71.51220394866215,0.46207069200525935,0.21600000000000003,0.01,-1.6,warmup,0.21628308296203613
5,-36.94190620661045,-71.22882191013217,0.45676082868537043,0.22000000000000003,0.0125,-1.6,warmup,0.2139148712158203
6,-45.76951101808666,-70.26943099923747,0.45185160269063657,0.224,0.015,-1.6,warmup,0.25639891624450684
7,-43.549465377966044,-76.30726676197902,0.44753123335243833,0.228,0.0175,-1.6,warmup,0.24229192733764648
8,-55.850124050465375,-75.84866388712639,0.4436388107160665,0.232,0.02,-1.6,warmup,0.23366999626159668
9,-50.223588741027775,-67.6828416845085,0.4398624753880361,0.23600000000000002,0.0225,-1.6,warmup,0.3145768642425537
10,-58.679810957566666,-77.44704389374255,0.4363234140575959,0.24000000000000002,0.025,-1.6,warmup,0.20312809944152832
11,-55.85406868879949,-77.62716337709674,0.4332791011257893,0.24400000000000002,0.0275,-1.6,warmup,0.19390177726745605
12,-48.55010631794676,-73.30260551578617,0.4302753395232312,0.248,0.03,-1.6,warmup,0.28890013694763184
13,-50.50945706012508,-76.15305121918838,0.42750921589730345,0.252,0.0325,-1.6,warmup,0.2678871154785156
14,-25.827617317483174,-76.91279189233335,0.42487116638768285,0.256,0.035,-1.6,warmup,0.28763699531555176
15,-41.722582228173245,-83.73858077712255,0.4223611756331327,0.26,0.0375,-1.6,warmup,0.27017807960510254
16,-41.73269702429362,-78.23216845768032,0.4200075331922577,0.264,0.04,-1.6,warmup,0.3062131404876709
17,-51.60704563483614,-82.28876551596171,0.4177960627915066,0.268,0.0425,-1.6,warmup,0.2785470485687256
18,-34.45976565070124,-83.53098029037457,0.4156759083587203,0.272,0.045,-1.6,warmup,0.3188669681549072
19,-31.978650060020872,-82.81428295438775,0.41376456445505055,0.276,0.0475,-1.6,warmup,0.3455018997192383
20,-17.682717926800873,-86.19266111532247,0.4120748647992438,0.28,0.05,-1.6,warmup,0.3040940761566162
21,-36.472990771509195,-94.7903474524271,0.4103983854069109,0.28400000000000003,0.0525,-1.6,warmup,0.2863731384277344
22,-12.661263463505156,-81.73430314598879,0.4087311278170799,0.28800000000000003,0.055,-1.6,warmup,0.34803009033203125
23,-40.67688799429619,-88.48553591793028,0.4069133214652083,0.29200000000000004,0.0575,-1.6,warmup,0.317889928817749
24,-15.215789142139137,-81.45711624168439,0.40524769465277305,0.29600000000000004,0.06,-1.6,warmup,0.4297490119934082
25,31.213830667321,-78.93099578518124,0.40388176857248526,0.30000000000000004,0.0625,-1.6,warmup,0.47638487815856934
26,63.03104436557326,-69.75218874665406,0.4027195599992084,0.30400000000000005,0.065,-1.6,warmup,0.45974302291870117
27,232.230169508852,-63.55612033026661,0.4015042967532978,0.30800000000000005,0.0675,-1.6,warmup,0.5737841129302979
28,32.84917598392602,-66.56109782795892,0.400480145407556,0.31200000000000006,0.07,-1.6,warmup,0.6133661270141602
29,170.41619648277307,-68.38560374032981,0.3992989383478044,0.316,0.0725,-1.6,warmup,0.618236780166626
30,203.83575231990207,-48.639228680893794,0.39812397433815155,0.32,0.075,-1.6,warmup,0.743751049041748
31,354.902169759755,-34.299857902460374,0.3970709621604366,0.324,0.0775,-1.6,warmup,0.8173658847808838
32,297.9518327267788,0.7609328324639357,0.3960817314166985,0.328,0.08,-1.6,warmup,0.9166860580444336
33,303.06552950448145,2.554568262477912,0.3953241492696493,0.332,0.0825,-1.6,warmup,1.1141188144683838
34,281.51500981256356,49.200096139056825,0.394657753752927,0.336,0.085,-1.6,warmup,1.205726146697998
35,433.9691422083474,68.52978773525832,0.39406839330028914,0.33999999999999997,0.0875,-1.6,warmup,1.2621068954467773
36,408.44290928850506,83.0509865603199,0.3934947384780056,0.344,0.09,-1.6,warmup,1.3724169731140137
37,282.62583939292296,69.19285363242834,0.3928907054698904,0.348,0.0925,-1.6,warmup,1.4725048542022705
38,356.17847136914855,113.46802327730052,0.3922687594452344,0.35200000000000004,0.095,-1.6,warmup,1.354278802871704
39,336.0745755883046,79.9848219931543,0.39169985330834484,0.35600000000000004,0.0975,-1.6,warmup,1.5172300338745117
40,549.7658620339952,115.21462326828173,0.39098595810801107,0.36000000000000004,0.1,-1.6,warmup,1.4586479663848877
41,476.3730843273377,66.24084798200158,0.39044853586095074,0.364,0.1025,-1.6,warmup,1.3434979915618896
42,598.3009365645113,149.14044981144465,0.3899234479078658,0.368,0.105,-1.6,warmup,1.5309200286865234
43,373.2589788660075,120.84217085585696,0.3895449500934339,0.372,0.1075,-1.6,warmup,1.613806962966919
44,592.9639444380222,112.98588905794645,0.38925131975348465,0.376,0.11,-1.6,warmup,1.635741949081421
45,320.4462905903218,123.54671804879929,0.38897100126725337,0.38,0.1125,-1.6,warmup,1.7415928840637207
46,522.0492573278754,97.43471950720539,0.38876227032583105,0.384,0.115,-1.6,warmup,1.7661290168762207
47,374.0088193516151,96.63734429017697,0.38866118826683616,0.388,0.1175,-1.6,warmup,1.6004440784454346
48,366.39403282421654,66.75030407517586,0.38843441324304995,0.392,0.12,-1.6,warmup,1.5589780807495117
49,470.0695732109927,132.87667355941886,0.38807516302097217,0.396,0.1225,-1.6,warmup,1.6735410690307617
50,474.2172466261546,157.0552663099523,0.3878041768011133,0.4,0.125,-1.6,warmup,1.866826057434082
51,454.90783533304466,152.47004543361382,0.38756497073498136,0.404,0.1275,-1.6,warmup,1.6658501625061035
52,679.8123851542285,136.08113575397087,0.3873933820968469,0.40800000000000003,0.13,-1.6,warmup,1.6938581466674805
53,499.6201457332006,121.85387382697768,0.3872624970481729,0.41200000000000003,0.1325,-1.6,warmup,1.715601921081543
54,574.339666974346,154.48828061087323,0.38718992201476926,0.41600000000000004,0.135,-1.6,warmup,1.6857619285583496
55,419.3382282004177,115.49507687911516,0.38714074645560076,0.42000000000000004,0.1375,-1.6,warmup,1.7359387874603271
56,366.13037418914496,146.7260246463647,0.38707755512258746,0.42400000000000004,0.14,-1.6,warmup,1.7681422233581543
57,552.5154245276157,106.16435277949536,0.38706187929554275,0.428,0.1425,-1.6,warmup,1.730069875717163
58,522.7068810354677,203.32038049852022,0.3868837733310221,0.432,0.145,-1.6,warmup,1.8118352890014648
59,440.07299350991985,136.6127703505493,0.3867316514023674,0.436,0.1475,-1.6,warmup,1.743527889251709
60,586.7254951859436,152.45917401958735,0.38664668034703603,0.44,0.15,-1.6,warmup,1.8229520320892334
61,683.6385228011756,155.08141448160353,0.3866578341044,0.444,0.1525,-1.6,warmup,1.9325551986694336
62,529.9670659022815,138.50547958777778,0.38672051850891037,0.448,0.155,-1.6,warmup,1.8774137496948242
63,564.2437760779238,144.99863300445108,0.386749087094235,0.452,0.1575,-1.6,warmup,1.9223370552062988
64,630.0170584627616,182.04651648900858,0.38692360307963675,0.456,0.16,-1.6,warmup,1.9162189960479736
65,607.9689798472091,168.9771058399214,0.38692890837821375,0.46,0.1625,-1.6,warmup,1.871518850326538
66,483.06632942021565,134.06184467044847,0.38708055679475567,0.464,0.165,-1.6,warmup,1.8629159927368164
67,524.3925342479873,144.1093366605518,0.3873675017230761,0.468,0.1675,-1.6,warmup,1.9071438312530518
68,573.0780469563564,178.7204798702749,0.3876905212468933,0.47200000000000003,0.17,-1.6,warmup,1.9081130027770996
69,683.8412341570662,164.2480106387951,0.38804605810615084,0.476,0.1725,-1.6,warmup,1.8369991779327393
70,551.1700024575808,186.9987391893167,0.38837245912200097,0.48,0.175,-1.6,warmup,1.7608768939971924
71,677.98497154684,234.00517815902145,0.3886524627887354,0.484,0.1775,-1.6,warmup,1.942633867263794
